entry_time,exit_time,direction,entry_price,stop_loss,take_profit,status,pnl,balance
2025-04-24 17:00:00,2025-04-24 18:00:00,Buy,3331.995,3328.495,3338.995,Win,7.0,6011.5
2025-04-24 19:15:00,2025-04-24 19:45:00,Buy,3336.575,3333.075,3343.575,Win,7.0,6018.5
2025-04-24 20:30:00,2025-04-24 20:45:00,Buy,3342.135,3338.635,3349.135,Win,7.0,6025.5
2025-04-24 20:45:00,2025-04-24 22:15:00,Buy,3346.665,3343.165,3353.665,Loss,-3.5,6022.0
2025-04-25 05:00:00,2025-04-25 05:30:00,Sell,3321.325,3324.825,3314.325,Win,7.0,6029.0
2025-04-25 08:00:00,2025-04-25 08:15:00,Sell,3303.335,3306.835,3296.335,Win,7.0,6036.0
2025-04-25 09:30:00,2025-04-25 09:45:00,Sell,3300.365,3303.865,3293.365,Win,7.0,6043.0
2025-04-25 20:30:00,2025-04-25 20:45:00,Buy,3311.725,3308.225,3318.725,Win,7.0,6050.0
2025-04-28 02:00:00,2025-04-28 02:15:00,Sell,3278.755,3282.255,3271.755,Win,7.0,6057.0
2025-04-28 14:15:00,2025-04-28 14:30:00,Buy,3300.775,3297.275,3307.775,Win,7.0,6064.0
2025-04-28 14:30:00,2025-04-28 14:45:00,Buy,3316.055,3312.555,3323.055,Win,7.0,6071.0
2025-04-29 16:15:00,2025-04-29 16:30:00,Buy,3316.965,3313.465,3323.965,Win,7.0,6078.0
2025-04-30 00:00:00,2025-04-30 00:30:00,Buy,3317.525,3314.025,3324.525,Loss,-3.5,6074.5
2025-04-30 01:45:00,2025-04-30 02:00:00,Sell,3315.425,3318.925,3308.425,Win,7.0,6081.5
2025-04-30 07:45:00,2025-04-30 08:00:00,Sell,3308.165,3311.665,3301.165,Win,7.0,6088.5
2025-04-30 11:45:00,2025-04-30 12:00:00,Sell,3278.395,3281.895,3271.395,Win,7.0,6095.5
2025-04-30 19:30:00,2025-04-30 20:15:00,Sell,3297.135,3300.635,3290.135,Win,7.0,6102.5
2025-04-30 20:15:00,2025-04-30 20:30:00,Sell,3291.185,3294.685,3284.185,Win,7.0,6109.5
2025-05-01 09:00:00,2025-05-01 09:30:00,Sell,3231.595,3235.095,3224.595,Win,7.0,6116.5
2025-05-02 09:30:00,2025-05-02 10:00:00,Buy,3263.145,3259.645,3270.145,Loss,-3.5,6113.0
2025-05-02 11:15:00,2025-05-02 11:45:00,Buy,3260.875,3257.375,3267.875,Win,7.0,6120.0
2025-05-02 15:45:00,2025-05-02 16:00:00,Sell,3233.745,3237.245,3226.745,Win,7.0,6127.0
2025-05-04 23:30:00,2025-05-04 23:45:00,Buy,3244.445,3240.945,3251.445,Win,7.0,6134.0
2025-05-05 01:15:00,2025-05-05 01:30:00,Buy,3259.415,3255.915,3266.415,Win,7.0,6141.0
2025-05-05 06:30:00,2025-05-05 08:15:00,Buy,3260.755,3257.255,3267.755,Win,7.0,6148.0
2025-05-05 08:15:00,2025-05-05 08:30:00,Buy,3267.925,3264.425,3274.925,Win,7.0,6155.0
2025-05-05 08:30:00,2025-05-05 08:45:00,Buy,3273.995,3270.495,3280.995,Win,7.0,6162.0
2025-05-05 08:45:00,2025-05-05 09:00:00,Buy,3278.915,3275.415,3285.915,Win,7.0,6169.0
2025-05-05 09:00:00,2025-05-05 09:15:00,Buy,3283.155,3279.655,3290.155,Win,7.0,6176.0
2025-05-05 09:15:00,2025-05-05 09:30:00,Buy,3290.135,3286.635,3297.135,Win,7.0,6183.0
2025-05-05 18:45:00,2025-05-05 19:15:00,Buy,3322.115,3318.615,3329.115,Win,7.0,6190.0
2025-05-06 00:45:00,2025-05-06 01:00:00,Buy,3329.115,3325.615,3336.115,Win,7.0,6197.0
2025-05-06 07:15:00,2025-05-06 07:30:00,Buy,3371.005,3367.505,3378.005,Win,7.0,6204.0
2025-05-06 08:00:00,2025-05-06 09:15:00,Buy,3376.545,3373.045,3383.545,Loss,-3.5,6200.5
2025-05-06 13:00:00,2025-05-06 13:30:00,Buy,3391.525,3388.025,3398.525,Loss,-3.5,6197.0
2025-05-06 16:15:00,2025-05-06 16:30:00,Buy,3399.375,3395.875,3406.375,Win,7.0,6204.0
2025-05-06 16:30:00,2025-05-06 17:00:00,Buy,3404.945,3401.445,3411.945,Win,7.0,6211.0
2025-05-06 19:30:00,2025-05-06 20:00:00,Buy,3417.115,3413.615,3424.115,Win,7.0,6218.0
2025-05-06 20:30:00,2025-05-06 20:45:00,Buy,3424.675,3421.175,3431.675,Win,7.0,6225.0
2025-05-07 10:15:00,2025-05-07 11:30:00,Buy,3387.685,3384.185,3394.685,Loss,-3.5,6221.5
2025-05-07 13:30:00,2025-05-07 13:45:00,Buy,3390.375,3386.875,3397.375,Win,7.0,6228.5
2025-05-07 19:00:00,2025-05-07 19:15:00,Sell,3375.135,3378.635,3368.135,Win,7.0,6235.5
2025-05-08 00:15:00,2025-05-08 01:00:00,Buy,3379.145,3375.645,3386.145,Win,7.0,6242.5
2025-05-08 06:30:00,2025-05-08 06:45:00,Sell,3334.715,3338.215,3327.715,Win,7.0,6249.5
2025-05-09 01:30:00,2025-05-09 01:45:00,Sell,3297.095,3300.595,3290.095,Win,7.0,6256.5
2025-05-09 02:00:00,2025-05-09 02:15:00,Sell,3285.915,3289.415,3278.915,Win,7.0,6263.5
2025-05-09 19:15:00,2025-05-09 19:45:00,Sell,3332.905,3336.405,3325.905,Win,7.0,6270.5
2025-05-12 01:00:00,2025-05-12 01:15:00,Sell,3271.325,3274.825,3264.325,Win,7.0,6277.5
2025-05-13 01:30:00,2025-05-13 01:45:00,Sell,3229.215,3232.715,3222.215,Win,7.0,6284.5
2025-05-13 16:30:00,2025-05-13 17:15:00,Sell,3251.965,3255.465,3244.965,Win,7.0,6291.5
2025-05-14 01:45:00,2025-05-14 02:15:00,Sell,3241.845,3245.345,3234.845,Win,7.0,6298.5
2025-05-14 12:00:00,2025-05-14 12:15:00,Sell,3218.705,3222.205,3211.705,Win,7.0,6305.5
2025-05-14 17:30:00,2025-05-14 18:00:00,Sell,3183.155,3186.655,3176.155,Win,7.0,6312.5
2025-05-14 18:00:00,2025-05-14 18:45:00,Sell,3179.975,3183.475,3172.975,Win,7.0,6319.5
2025-05-14 18:45:00,2025-05-14 19:30:00,Sell,3174.265,3177.765,3167.265,Loss,-3.5,6316.0
2025-05-15 01:30:00,2025-05-15 01:45:00,Sell,3181.255,3184.755,3174.255,Win,7.0,6323.0
2025-05-15 01:45:00,2025-05-15 02:00:00,Sell,3177.035,3180.535,3170.035,Win,7.0,6330.0
2025-05-15 04:30:00,2025-05-15 04:45:00,Sell,3145.805,3149.305,3138.805,Win,7.0,6337.0
2025-05-15 15:00:00,2025-05-15 15:15:00,Buy,3205.805,3202.305,3212.805,Win,7.0,6344.0
2025-05-15 19:15:00,2025-05-15 19:45:00,Buy,3225.215,3221.715,3232.215,Win,7.0,6351.0
2025-05-15 20:00:00,2025-05-15 20:45:00,Buy,3233.075,3229.575,3240.075,Win,7.0,6358.0
2025-05-15 22:00:00,2025-05-15 22:30:00,Buy,3240.805,3237.305,3247.805,Win,7.0,6365.0
2025-05-16 10:30:00,2025-05-16 10:45:00,Sell,3199.455,3202.955,3192.455,Win,7.0,6372.0
2025-05-16 11:45:00,2025-05-16 12:00:00,Sell,3170.085,3173.585,3163.085,Win,7.0,6379.0
2025-05-16 14:15:00,2025-05-16 14:30:00,Sell,3179.335,3182.835,3172.335,Win,7.0,6386.0
2025-05-16 19:00:00,2025-05-16 19:30:00,Buy,3188.345,3184.845,3195.345,Win,7.0,6393.0
2025-05-18 23:00:00,2025-05-18 23:30:00,Buy,3241.235,3237.735,3248.235,Loss,-3.5,6389.5
2025-05-19 04:15:00,2025-05-19 05:00:00,Buy,3213.555,3210.055,3220.555,Win,7.0,6396.5
2025-05-19 05:45:00,2025-05-19 06:00:00,Buy,3220.695,3217.195,3227.695,Win,7.0,6403.5
2025-05-19 07:00:00,2025-05-19 07:30:00,Buy,3226.355,3222.855,3233.355,Win,7.0,6410.5
2025-05-20 02:00:00,2025-05-20 02:15:00,Sell,3219.755,3223.255,3212.755,Win,7.0,6417.5
2025-05-20 06:30:00,2025-05-20 07:15:00,Sell,3212.705,3216.205,3205.705,Loss,-3.5,6414.0
2025-05-20 07:30:00,2025-05-20 07:45:00,Buy,3217.665,3214.165,3224.665,Win,7.0,6421.0
2025-05-20 08:30:00,2025-05-20 08:45:00,Buy,3222.925,3219.425,3229.925,Win,7.0,6428.0
2025-05-20 08:45:00,2025-05-20 09:00:00,Buy,3228.835,3225.335,3235.835,Win,7.0,6435.0
2025-05-20 13:30:00,2025-05-20 13:45:00,Buy,3239.215,3235.715,3246.215,Win,7.0,6442.0
2025-05-20 22:00:00,2025-05-20 22:15:00,Buy,3291.545,3288.045,3298.545,Win,7.0,6449.0
2025-05-21 00:30:00,2025-05-21 01:00:00,Buy,3297.475,3293.975,3304.475,Win,7.0,6456.0
2025-05-21 02:30:00,2025-05-21 03:15:00,Buy,3297.875,3294.375,3304.875,Win,7.0,6463.0
2025-05-21 03:15:00,2025-05-21 05:00:00,Buy,3304.025,3300.525,3311.025,Loss,-3.5,6459.5
2025-05-21 15:00:00,2025-05-21 16:30:00,Buy,3308.155,3304.655,3315.155,Loss,-3.5,6456.0
2025-05-22 10:15:00,2025-05-22 10:30:00,Sell,3300.855,3304.355,3293.855,Win,7.0,6463.0
2025-05-22 15:00:00,2025-05-22 15:30:00,Sell,3295.848,3299.348,3288.848,Win,7.0,6470.0
2025-05-23 04:00:00,2025-05-23 04:15:00,Buy,3303.705,3300.205,3310.705,Win,7.0,6477.0
2025-05-23 05:45:00,2025-05-23 06:00:00,Buy,3321.418,3317.918,3328.418,Win,7.0,6484.0
2025-05-23 11:45:00,2025-05-23 12:00:00,Buy,3335.515,3332.015,3342.515,Win,7.0,6491.0
2025-05-23 17:15:00,2025-05-23 20:30:00,Buy,3360.495,3356.995,3367.495,Loss,-3.5,6487.5
2025-05-27 02:00:00,2025-05-27 02:45:00,Buy,3336.235,3332.735,3343.235,Win,7.0,6494.5
2025-05-27 04:30:00,2025-05-27 04:45:00,Sell,3338.135,3341.635,3331.135,Win,7.0,6501.5
2025-05-27 06:45:00,2025-05-27 07:00:00,Sell,3315.078,3318.578,3308.078,Win,7.0,6508.5
2025-05-27 08:30:00,2025-05-27 09:00:00,Sell,3303.238,3306.738,3296.238,Loss,-3.5,6505.0
2025-05-27 09:30:00,2025-05-27 10:15:00,Sell,3299.865,3303.365,3292.865,Win,7.0,6512.0
2025-05-27 15:15:00,2025-05-27 15:30:00,Sell,3296.905,3300.405,3289.905,Win,7.0,6519.0
2025-05-28 01:30:00,2025-05-28 02:00:00,Sell,3304.598,3308.098,3297.598,Loss,-3.5,6515.5
2025-05-28 03:15:00,2025-05-28 03:30:00,Sell,3300.625,3304.125,3293.625,Win,7.0,6522.5
2025-05-28 08:45:00,2025-05-28 10:30:00,Buy,3319.148,3315.648,3326.148,Loss,-3.5,6519.0
2025-05-28 16:30:00,2025-05-28 16:45:00,Sell,3296.145,3299.645,3289.145,Win,7.0,6526.0
2025-05-29 10:00:00,2025-05-29 10:15:00,Buy,3282.495,3278.995,3289.495,Win,7.0,6533.0
2025-05-29 12:15:00,2025-05-29 12:30:00,Buy,3305.155,3301.655,3312.155,Win,7.0,6540.0
2025-05-29 15:45:00,2025-05-29 16:00:00,Buy,3318.498,3314.998,3325.498,Win,7.0,6547.0
2025-05-29 16:00:00,2025-05-29 16:15:00,Buy,3322.348,3318.848,3329.348,Win,7.0,6554.0
2025-05-30 12:00:00,2025-05-30 12:15:00,Buy,3295.148,3291.648,3302.148,Win,7.0,6561.0
2025-05-30 13:30:00,2025-05-30 13:45:00,Sell,3293.048,3296.548,3286.048,Win,7.0,6568.0
2025-06-02 03:45:00,2025-06-02 04:15:00,Buy,3306.148,3302.648,3313.148,Win,7.0,6575.0
2025-06-02 05:30:00,2025-06-02 06:00:00,Buy,3320.148,3316.648,3327.148,Win,7.0,6582.0
2025-06-02 06:00:00,2025-06-02 06:15:00,Buy,3326.048,3322.548,3333.048,Win,7.0,6589.0
2025-06-02 06:30:00,2025-06-02 07:00:00,Buy,3338.315,3334.815,3345.315,Win,7.0,6596.0
2025-06-02 11:15:00,2025-06-02 11:30:00,Buy,3350.168,3346.668,3357.168,Win,7.0,6603.0
2025-06-02 13:45:00,2025-06-02 14:00:00,Buy,3367.198,3363.698,3374.198,Win,7.0,6610.0
2025-06-02 20:45:00,2025-06-02 22:15:00,Buy,3381.455,3377.955,3388.455,Win,7.0,6617.0
2025-06-02 22:15:00,2025-06-02 23:30:00,Buy,3387.095,3383.595,3394.095,Loss,-3.5,6613.5
2025-06-03 22:00:00,2025-06-04 00:30:00,Buy,3354.635,3351.135,3361.635,Loss,-3.5,6610.0
2025-06-04 01:00:00,2025-06-04 01:15:00,Buy,3355.525,3352.025,3362.525,Win,7.0,6617.0
2025-06-04 01:30:00,2025-06-04 01:45:00,Buy,3364.545,3361.045,3371.545,Win,7.0,6624.0
2025-06-04 04:30:00,2025-06-04 05:15:00,Sell,3356.525,3360.025,3349.525,Win,7.0,6631.0
2025-06-04 07:45:00,2025-06-04 08:00:00,Sell,3359.098,3362.598,3352.098,Win,7.0,6638.0
2025-06-04 08:30:00,2025-06-04 09:15:00,Buy,3357.095,3353.595,3364.095,Win,7.0,6645.0
2025-06-04 10:30:00,2025-06-04 10:45:00,Sell,3356.748,3360.248,3349.748,Win,7.0,6652.0
2025-06-04 10:45:00,2025-06-04 11:15:00,Sell,3353.348,3356.848,3346.348,Win,7.0,6659.0
2025-06-04 14:15:00,2025-06-04 14:30:00,Buy,3367.658,3364.158,3374.658,Win,7.0,6666.0
2025-06-04 17:30:00,2025-06-04 19:00:00,Buy,3376.825,3373.325,3383.825,Loss,-3.5,6662.5
2025-06-05 09:15:00,2025-06-05 09:30:00,Buy,3379.105,3375.605,3386.105,Win,7.0,6669.5
2025-06-06 03:15:00,2025-06-06 03:45:00,Buy,3364.285,3360.785,3371.285,Win,7.0,6676.5
2025-06-06 13:45:00,2025-06-06 14:00:00,Sell,3344.495,3347.995,3337.495,Win,7.0,6683.5
2025-06-06 16:15:00,2025-06-06 16:30:00,Sell,3328.445,3331.945,3321.445,Win,7.0,6690.5
2025-06-08 22:30:00,2025-06-09 00:15:00,Sell,3315.895,3319.395,3308.895,Win,7.0,6697.5
2025-06-09 01:45:00,2025-06-09 02:00:00,Sell,3302.235,3305.735,3295.235,Win,7.0,6704.5
2025-06-10 00:30:00,2025-06-10 01:15:00,Sell,3318.448,3321.948,3311.448,Win,7.0,6711.5
2025-06-10 10:15:00,2025-06-10 11:00:00,Buy,3330.655,3327.155,3337.655,Win,7.0,6718.5
2025-06-10 11:00:00,2025-06-10 11:45:00,Buy,3336.535,3333.035,3343.535,Loss,-3.5,6715.0
2025-06-10 13:15:00,2025-06-10 13:30:00,Buy,3340.505,3337.005,3347.505,Win,7.0,6722.0
2025-06-11 07:45:00,2025-06-11 09:00:00,Buy,3341.648,3338.148,3348.648,Loss,-3.5,6718.5
2025-06-11 12:15:00,2025-06-11 12:30:00,Buy,3336.948,3333.448,3343.948,Win,7.0,6725.5
2025-06-11 14:30:00,2025-06-11 15:45:00,Buy,3335.948,3332.448,3342.948,Loss,-3.5,6722.0
2025-06-11 20:15:00,2025-06-11 22:00:00,Buy,3349.265,3345.765,3356.265,Win,7.0,6729.0
2025-06-11 22:00:00,2025-06-11 22:15:00,Buy,3356.095,3352.595,3363.095,Win,7.0,6736.0
2025-06-11 22:15:00,2025-06-11 22:45:00,Buy,3361.915,3358.415,3368.915,Win,7.0,6743.0
2025-06-12 10:15:00,2025-06-12 10:30:00,Buy,3367.865,3364.365,3374.865,Win,7.0,6750.0
2025-06-12 10:30:00,2025-06-12 11:00:00,Buy,3380.325,3376.825,3387.325,Win,7.0,6757.0
2025-06-12 13:30:00,2025-06-12 13:45:00,Buy,3386.448,3382.948,3393.448,Win,7.0,6764.0
2025-06-12 23:45:00,2025-06-13 00:00:00,Buy,3387.755,3384.255,3394.755,Win,7.0,6771.0
2025-06-13 08:00:00,2025-06-13 09:00:00,Buy,3419.025,3415.525,3426.025,Win,7.0,6778.0
2025-06-13 12:45:00,2025-06-13 13:15:00,Buy,3434.835,3431.335,3441.835,Win,7.0,6785.0
2025-06-15 22:00:00,2025-06-15 22:15:00,Buy,3434.805,3431.305,3441.805,Win,7.0,6792.0
2025-06-16 01:45:00,2025-06-16 03:00:00,Buy,3439.565,3436.065,3446.565,Loss,-3.5,6788.5
2025-06-16 13:45:00,2025-06-16 14:00:00,Sell,3402.205,3405.705,3395.205,Win,7.0,6795.5
2025-06-16 17:30:00,2025-06-16 18:15:00,Sell,3395.848,3399.348,3388.848,Win,7.0,6802.5
2025-06-17 08:30:00,2025-06-17 09:00:00,Sell,3383.575,3387.075,3376.575,Win,7.0,6809.5
2025-06-17 11:45:00,2025-06-17 12:00:00,Sell,3391.575,3395.075,3384.575,Win,7.0,6816.5
2025-06-17 15:15:00,2025-06-17 15:30:00,Sell,3383.295,3386.795,3376.295,Win,7.0,6823.5
2025-06-17 18:45:00,2025-06-17 22:00:00,Sell,3387.965,3391.465,3380.965,Loss,-3.5,6820.0
2025-06-18 01:45:00,2025-06-18 02:30:00,Sell,3379.285,3382.785,3372.285,Win,7.0,6827.0
2025-06-18 13:00:00,2025-06-18 13:30:00,Buy,3389.315,3385.815,3396.315,Win,7.0,6834.0
2025-06-18 19:00:00,2025-06-18 19:15:00,Sell,3377.648,3381.148,3370.648,Win,7.0,6841.0
2025-06-19 05:45:00,2025-06-19 06:00:00,Sell,3367.755,3371.255,3360.755,Win,7.0,6848.0
2025-06-19 06:00:00,2025-06-19 06:15:00,Sell,3359.448,3362.948,3352.448,Win,7.0,6855.0
2025-06-19 17:30:00,2025-06-19 22:00:00,Sell,3372.145,3375.645,3365.145,Win,7.0,6862.0
2025-06-19 22:00:00,2025-06-20 01:00:00,Sell,3368.715,3372.215,3361.715,Win,7.0,6869.0
2025-06-20 01:00:00,2025-06-20 01:45:00,Sell,3364.035,3367.535,3357.035,Win,7.0,6876.0
2025-06-20 13:15:00,2025-06-20 13:30:00,Buy,3353.515,3350.015,3360.515,Win,7.0,6883.0
2025-06-20 13:45:00,2025-06-20 14:00:00,Buy,3365.175,3361.675,3372.175,Win,7.0,6890.0
2025-06-20 20:15:00,2025-06-22 22:00:00,Buy,3366.665,3363.165,3373.665,Win,7.0,6897.0
2025-06-23 09:00:00,2025-06-23 11:00:00,Buy,3362.345,3358.845,3369.345,Win,7.0,6904.0
2025-06-23 11:00:00,2025-06-23 11:15:00,Buy,3368.275,3364.775,3375.275,Win,7.0,6911.0
2025-06-23 11:15:00,2025-06-23 12:00:00,Buy,3375.135,3371.635,3382.135,Loss,-3.5,6907.5
2025-06-23 13:00:00,2025-06-23 13:30:00,Buy,3364.198,3360.698,3371.198,Win,7.0,6914.5
2025-06-23 13:30:00,2025-06-23 13:45:00,Buy,3369.505,3366.005,3376.505,Win,7.0,6921.5
2025-06-24 05:15:00,2025-06-24 05:30:00,Sell,3340.635,3344.135,3333.635,Win,7.0,6928.5
2025-06-24 05:30:00,2025-06-24 05:45:00,Sell,3337.048,3340.548,3330.048,Win,7.0,6935.5
2025-06-25 08:45:00,2025-06-25 12:30:00,Sell,3327.468,3330.968,3320.468,Win,7.0,6942.5
2025-06-25 12:30:00,2025-06-25 13:00:00,Sell,3324.615,3328.115,3317.615,Win,7.0,6949.5
2025-06-25 19:15:00,2025-06-26 01:45:00,Buy,3333.225,3329.725,3340.225,Loss,-3.5,6946.0
2025-06-26 02:15:00,2025-06-26 02:30:00,Buy,3332.748,3329.248,3339.748,Win,7.0,6953.0
2025-06-26 02:30:00,2025-06-26 04:45:00,Buy,3336.848,3333.348,3343.848,Loss,-3.5,6949.5
2025-06-26 06:45:00,2025-06-26 07:15:00,Buy,3338.298,3334.798,3345.298,Win,7.0,6956.5
2025-06-26 07:15:00,2025-06-26 09:00:00,Buy,3344.155,3340.655,3351.155,Loss,-3.5,6953.0
2025-06-26 20:45:00,2025-06-26 22:15:00,Sell,3328.648,3332.148,3321.648,Win,7.0,6960.0
2025-06-27 02:30:00,2025-06-27 03:00:00,Sell,3313.055,3316.555,3306.055,Win,7.0,6967.0
2025-06-27 03:00:00,2025-06-27 03:15:00,Sell,3307.815,3311.315,3300.815,Win,7.0,6974.0
2025-06-27 03:15:00,2025-06-27 03:45:00,Sell,3303.745,3307.245,3296.745,Win,7.0,6981.0
2025-06-27 03:45:00,2025-06-27 05:00:00,Sell,3297.475,3300.975,3290.475,Win,7.0,6988.0
2025-06-30 18:00:00,2025-06-30 19:00:00,Buy,3295.025,3291.525,3302.025,Win,7.0,6995.0
2025-06-30 19:00:00,2025-06-30 19:15:00,Buy,3299.585,3296.085,3306.585,Win,7.0,7002.0
2025-06-30 19:15:00,2025-06-30 22:45:00,Buy,3303.798,3300.298,3310.798,Win,7.0,7009.0
2025-06-30 22:45:00,2025-07-01 01:00:00,Buy,3309.398,3305.898,3316.398,Win,7.0,7016.0
2025-07-01 01:00:00,2025-07-01 03:45:00,Buy,3315.215,3311.715,3322.215,Win,7.0,7023.0
2025-07-01 06:30:00,2025-07-01 07:00:00,Buy,3329.808,3326.308,3336.808,Win,7.0,7030.0
2025-07-01 07:00:00,2025-07-01 08:00:00,Buy,3334.848,3331.348,3341.848,Win,7.0,7037.0
2025-07-01 09:15:00,2025-07-01 09:45:00,Buy,3340.625,3337.125,3347.625,Win,7.0,7044.0
2025-07-01 10:45:00,2025-07-01 12:15:00,Buy,3348.015,3344.515,3355.015,Win,7.0,7051.0
2025-07-02 16:00:00,2025-07-02 18:00:00,Buy,3343.525,3340.025,3350.525,Win,7.0,7058.0
2025-07-02 18:00:00,2025-07-02 19:45:00,Buy,3350.255,3346.755,3357.255,Win,7.0,7065.0
2025-07-02 22:00:00,2025-07-02 22:15:00,Buy,3358.125,3354.625,3365.125,Win,7.0,7072.0
2025-07-03 08:30:00,2025-07-03 09:15:00,Buy,3355.535,3352.035,3362.535,Loss,-3.5,7068.5
2025-07-03 20:00:00,2025-07-03 23:15:00,Sell,3327.555,3331.055,3320.555,Loss,-3.5,7065.0
2025-07-04 06:00:00,2025-07-04 07:15:00,Buy,3340.798,3337.298,3347.798,Loss,-3.5,7061.5
2025-07-04 07:30:00,2025-07-04 09:30:00,Buy,3340.495,3336.995,3347.495,Loss,-3.5,7058.0
2025-07-07 02:30:00,2025-07-07 07:45:00,Sell,3311.955,3315.455,3304.955,Win,7.0,7065.0
2025-07-07 17:00:00,2025-07-07 17:30:00,Buy,3328.375,3324.875,3335.375,Win,7.0,7072.0
2025-07-07 18:30:00,2025-07-07 19:00:00,Buy,3331.148,3327.648,3338.148,Win,7.0,7079.0
2025-07-07 19:00:00,2025-07-07 22:00:00,Buy,3335.965,3332.465,3342.965,Win,7.0,7086.0
2025-07-07 22:00:00,2025-07-07 22:15:00,Buy,3338.455,3334.955,3345.455,Win,7.0,7093.0
2025-07-08 05:00:00,2025-07-08 07:00:00,Buy,3330.985,3327.485,3337.985,Win,7.0,7100.0
2025-07-08 08:00:00,2025-07-08 08:15:00,Sell,3331.395,3334.895,3324.395,Win,7.0,7107.0
2025-07-08 14:30:00,2025-07-08 15:00:00,Sell,3300.015,3303.515,3293.015,Win,7.0,7114.0
2025-07-09 08:00:00,2025-07-09 08:30:00,Sell,3289.765,3293.265,3282.765,Win,7.0,7121.0
2025-07-09 11:30:00,2025-07-09 12:00:00,Sell,3287.005,3290.505,3280.005,Loss,-3.5,7117.5
2025-07-09 22:00:00,2025-07-10 01:00:00,Buy,3314.725,3311.225,3321.725,Win,7.0,7124.5
2025-07-10 04:30:00,2025-07-10 06:00:00,Buy,3317.855,3314.355,3324.855,Win,7.0,7131.5
2025-07-10 08:30:00,2025-07-10 08:45:00,Buy,3322.315,3318.815,3329.315,Win,7.0,7138.5
2025-07-10 08:45:00,2025-07-10 10:00:00,Buy,3326.005,3322.505,3333.005,Loss,-3.5,7135.0
2025-07-10 18:45:00,2025-07-10 22:00:00,Buy,3318.835,3315.335,3325.835,Win,7.0,7142.0
2025-07-11 05:15:00,2025-07-11 06:15:00,Buy,3334.295,3330.795,3341.295,Win,7.0,7149.0
2025-07-11 06:15:00,2025-07-11 06:45:00,Buy,3337.515,3334.015,3344.515,Loss,-3.5,7145.5
2025-07-11 07:30:00,2025-07-11 08:00:00,Buy,3335.428,3331.928,3342.428,Win,7.0,7152.5
2025-07-11 09:45:00,2025-07-11 10:15:00,Buy,3337.748,3334.248,3344.748,Win,7.0,7159.5
2025-07-11 10:15:00,2025-07-11 12:30:00,Buy,3343.235,3339.735,3350.235,Win,7.0,7166.5
2025-07-11 12:30:00,2025-07-11 12:45:00,Buy,3349.348,3345.848,3356.348,Win,7.0,7173.5
2025-07-11 14:30:00,2025-07-11 14:45:00,Buy,3355.955,3352.455,3362.955,Win,7.0,7180.5
2025-07-11 20:45:00,2025-07-13 22:00:00,Buy,3358.295,3354.795,3365.295,Win,7.0,7187.5
2025-07-13 22:00:00,2025-07-13 22:15:00,Buy,3359.205,3355.705,3366.205,Win,7.0,7194.5
2025-07-14 00:15:00,2025-07-14 01:00:00,Buy,3368.775,3365.275,3375.775,Loss,-3.5,7191.0
2025-07-14 06:30:00,2025-07-14 06:45:00,Buy,3361.655,3358.155,3368.655,Win,7.0,7198.0
2025-07-14 06:45:00,2025-07-14 07:00:00,Buy,3362.985,3359.485,3369.985,Win,7.0,7205.0
2025-07-14 09:45:00,2025-07-14 10:00:00,Buy,3367.355,3363.855,3374.355,Win,7.0,7212.0
2025-07-14 19:30:00,2025-07-15 02:15:00,Sell,3347.258,3350.758,3340.258,Loss,-3.5,7208.5
2025-07-15 04:00:00,2025-07-15 10:00:00,Buy,3358.595,3355.095,3365.595,Win,7.0,7215.5
2025-07-15 11:45:00,2025-07-15 12:30:00,Sell,3355.435,3358.935,3348.435,Loss,-3.5,7212.0
2025-07-15 13:00:00,2025-07-15 13:15:00,Sell,3347.805,3351.305,3340.805,Win,7.0,7219.0
2025-07-15 13:15:00,2025-07-15 13:30:00,Sell,3345.139,3348.639,3338.139,Win,7.0,7226.0
2025-07-15 15:30:00,2025-07-15 16:00:00,Sell,3332.105,3335.605,3325.105,Win,7.0,7233.0
2025-07-15 16:00:00,2025-07-15 17:00:00,Sell,3326.809,3330.309,3319.809,Loss,-3.5,7229.5
2025-07-15 20:30:00,2025-07-15 23:30:00,Sell,3326.915,3330.415,3319.915,Loss,-3.5,7226.0
2025-07-16 15:15:00,2025-07-16 15:30:00,Buy,3354.365,3350.865,3361.365,Win,7.0,7233.0
2025-07-16 22:00:00,2025-07-16 23:45:00,Buy,3348.725,3345.225,3355.725,Loss,-3.5,7229.5
2025-07-17 00:30:00,2025-07-17 06:00:00,Sell,3342.275,3345.775,3335.275,Win,7.0,7236.5
2025-07-17 06:00:00,2025-07-17 06:30:00,Sell,3335.195,3338.695,3328.195,Win,7.0,7243.5
2025-07-17 07:15:00,2025-07-17 09:45:00,Sell,3331.495,3334.995,3324.495,Win,7.0,7250.5
2025-07-17 10:45:00,2025-07-17 12:30:00,Sell,3328.075,3331.575,3321.075,Win,7.0,7257.5
2025-07-17 22:30:00,2025-07-18 01:00:00,Buy,3340.898,3337.398,3347.898,Loss,-3.5,7254.0
2025-07-18 02:00:00,2025-07-18 03:00:00,Buy,3340.415,3336.915,3347.415,Loss,-3.5,7250.5
2025-07-18 05:30:00,2025-07-18 06:45:00,Sell,3337.225,3340.725,3330.225,Loss,-3.5,7247.0
2025-07-18 07:00:00,2025-07-18 08:00:00,Buy,3343.035,3339.535,3350.035,Win,7.0,7254.0
